# ---------------------------------------------------
# Last Update: verified by Valminder Jan 30, 2006.
# ---------------------------------------------------
#
# Inn and Tavern Names
#
# Copyright 2000 Bruce A. Gulke
#
#
# Modified by Valminder April 2002
#    I changed the "START" line.
# Modified by Valminder, Jan 2004
#    With ideas of Erik C.Mattsen's
# Modified by Valminder, Jan 2006.
#    Adapted for TSv5.
#    I changed the "START" line.
#

:Start
1,{Status~By Bruce A. Gulke 2000, Valminder 2006}
_[Names].

:Names
1,The {Cap~[Color_Metal]} {Cap~[Variant I]}
2,The {Cap~[Color_Metal]} {Cap~[Variant I]} Inn
3,The {Cap~[Person]}'s {Cap~[Place]}
4,The {Cap~[Person]}'s {Cap~[Item]}
5,The {Cap~[Creature]}'s {Cap~[Item]}
6,The {Cap~[Creature]}'s {Cap~[Place]}
7,The {Cap~[Adjective I]} {Cap~[Person]}
8,The {Cap~[Adjective I]} {Cap~[Place]}
9,The {Cap~[Adjective I]} {Cap~[Creature]}
10,The {Cap~[Adjective I]} {Cap~[Item]}
11,The {Cap~[Adjective II]} {Cap~[Person]}
12,The {Cap~[Adjective II]} {Cap~[Creature]}
13,The {Cap~[Creature]} and the {Cap~[Creature]}
14,The {Cap~[Person]} and the {Cap~[Person]}
15,The {Cap~[Item]} and the {Cap~[Item]}
16,The {Cap~[Adjectives]} {Cap~[People]}
17,The {Cap~[Adjectives]} {Cap~[Creatures]}
18,The {Cap~[People]}'s {Cap~[Weapons]}
19,The {Cap~[People]}'s {Cap~[Places]}
20,The {Cap~[Creatures]}'s {Cap~[Weapons]}
21,The {Cap~[Creatures]}'s {Cap~[Places]}
22,The {Cap~[Weapons]}
23,The {Cap~[Weapons]} and the {Cap~[Weapons]}
24,The {Cap~[Weapons]} and the {Cap~[Items]}
25,The {Cap~[Items]} and the {Cap~[Items]}
26,The {Cap~[Item Descriptions]} {Cap~[Weapons]}
27,The {Cap~[Item Descriptions]} {Cap~[Items]}
28,The {Cap~[Item Descriptions]} {Cap~[Places]}
29,The {Cap~[Places]}
30,The {Cap~[Adjectives]} {Cap~[Establishments]}

:Variant I
1,[Person]
2,[Place]
3,{Cap~[Creature]}
4,[Item]

:Color_Metal
1,red
2,blue
3,green
4,white
5,black
6,ivory
7,gold
8,golden
9,silver
10,grey
11,crimson
12,scarlet
13,azure
14,iron
15,copper
16,emerald
17,ruby
18,bronze
19,brass
20,steel

:Adjective I
1,flying
2,broken
3,shining
4,salty
5,flaming
6,slaughtered
7,fighting
8,drunken
9,olde
10,cracked
11,dirty
12,dancing
13,laughing
14,wheezing
15,mighty
16,stalwart
17,dripping
18,swaying
19,bitter
20,beefy
21,sleeping
22,leaping
23,prancing

:Adjective II
1,curious
2,happy
3,lusty
4,rude
5,lazy
6,greedy
7,jealous
8,zealous
9,angry
10,vulgar

:Adjectives
1,arcane
2,amorous
3,bearded
4,bleary
5,boorish
6,brawny
7,bumbling
8,charming
9,chuckling
10,clever
11,cloaked
12,comical
13,contented
14,cozy
15,crazy
16,curious
17,dancing
18,dangling
19,dazzling
20,dreaming
21,drooling
22,drowsy
23,drunken
24,famished
25,fearsome
26,festive
27,fying
28,foppish
29,frolicking
30,gasping
31,gentle
32,giddy
33,gleeful
34,hanging
35,harmless
36,hapless
37,happy
38,honest
39,honorable
40,humble
41,hungry
42,impish
43,innocent
44,jolly
45,jovial
46,juggling
47,lazy
48,laughing
49,lucky
50,lumbering
51,lusty
52,lyrical
53,magical
54,majestic
55,mighty
56,mirthful
57,modest
58,mysterious
59,mystic
60,nomadic
61,peaceful
62,prancing
63,proud
64,rakish
65,reveling
66,roaming
67,roaring
68,rowdy
69,rumbling
70,sagely
71,shady
72,shifty
73,silly
74,singing
75,sleeping
76,sleepy
77,slumbering
78,sneezing
79,snoring
80,snoozing
81,sorcerous
82,sprightly
83,stalwart
84,stout
85,stuffed
86,stumbling
87,sturdy
88,tattooed
89,thirsty
90,thoughtless
91,tickled
92,timid
93,tipsy
94,tired
95,traveling
96,tumbling
97,virtuous
98,wandering
99,weary
100,woozy

:Creature
1-6,{Cap~[Creatures.Animal]}
7,{Cap~[Creatures.Bird of Prey]}
8-10,{Cap~[Creatures.Fantastic]}

:Creatures
1,banshee
2,bear
3,beast
4,brownie
5,bug
6,bugbear
7,cat
8,centaur
9,chicken
10,chimera
11,choker
12,cockatrice
13,cow
14,cur
15,demon
16,devil
17,dog
18,doppleganger
19,dragon
20,drake
21,drow
22,dryad
23,duck
24,dwarf
25,eagle
26,elf
27,faerie
28,falcon
29,familiar
30,gargoyle
31,genie
32,giant
33,gnoll
34,gnome
35,goat
36,goblin
37,gremlin
38,griffon
39,half-elf
40,half-orc
41,halfling
42,harpy
43,hawk
44,hippogriff
45,hobgoblin
46,hog
47,horse
48,hound
49,human
50,imp
51,jackal
52,kobold
53,leprechaun
54,lich
55,manticore
56,mare
57,mermaid
58,merman
59,minotaur
60,mongrel
61,monster
62,mule
63,mummy
64,naga
65,nymph
66,ogre
67,orc
68,owl
69,owlbear
70,pech
71,pegasus
72,phoenix
73,pig
74,pixie
75,poltergeist
76,pony
77,rat
78,satyr
79,sea nymph
80,serpent
81,shade
82,shadow
83,sphinx
84,spirit
85,sprite
86,stallion
87,swanmay
88,titan
89,treant
90,troglodyte
91,troll
92,unicorn
93,vampire
94,werebear
95,wererat
96,werewolf
97,wolf
98,worm
99,wyrm
100,wyvern

:Establishments
1-2,alehouse
3,cookhouse
4-7,inn
8-10,tavern

:Item
1,sword
2,blade
3,axe
4,skull
5,spear
6,dagger
7,head
8,tail
9,bell
10,tankard
11,wheel
12,anchor
13,flag
14,arrow
15,coin
16,helm
17,gauntlet
18,candle
19,harp
20,chalice
21,eye
22,goblet
23,wagon

:Items
1,ale
2,anvil
3,armor
4,banner
5,barding
6,barrel
7,bauble
8,bell
9,biscuit
10,bone
11,boot
12,bottle
13,bracer
14,brand
15,bread
16,breastplate
17,buckle
18,buckler
19,cage
20,candle
21,cap
22,chalice
23,cloak
24,coin
25,crest
26,crock
27,crown
28,crystal
29,cup
30,dress
31,flag
32,flask
33,flint
34,gate
35,gauntlet
36,gem
37,glass
38,glove
39,harness
40,helm
41,helmet
42,hilt
43,hood
44,horn
45,jewel
46,keg
47,kettle
48,key
49,kilt
50,ladder
51,lamp
52,lantern
53,mask
54,mast
55,mead
56,mirror
57,mug
58,portal
59,potion
60,pouch
61,purse
62,quiver
63,ring
64,rose
65,rune
66,sail
67,scabbard
68,scales
69,shield
70,sheath
71,sigil
72,skirt
73,skull
74,soup
75,spell
76,spellbook
77,spice
78,spike
79,spirits
80,spoon
81,standard
82,steel
83,stew
84,stone
85,stool
86,symbol
87,table
88,tack
89,tackle
90,tankard
91,tinder
92,torch
93,treasure
94,trinket
95,trophy
96,tunic
97,whetstone
98,whistle
99,window
100,wine

:Item Descriptions
1,amazing
2,ancient
3,astral
4,avenging
5,baleful
6,baneful
7,bashing
8,battered
9,battering
10,biting
11,blazing
12,bludgeoning
13,brandished
14,brass
15,broken
16,bronze
17,chaotic
18,colorful
