# Last Update: verified by Valminder Dec 20, 2005.
# 
# Adapted from NS_Germanic &  NS_Tuetonic by Unknown
# and Nordic Names by John William Grigsby IV. 
# by Ed Hastings Sep 19,2001
#
# Intended to generate Oeridian names from the world of Greyhawk
# for my campaign
# (I use a mix of Dane/German/Tueton/Nordic and Scottish/Saxon names
# for Oerids in my campaign depending on thier general region.)
#
# The returns can be quite Complex, with several sylables.
# The returns are also weighted by commonality of certain names
# which is campaign specific. [mF0] contains common Male Proper names
# and controls much of this behavior, but some common names
# result from the pairing of common prefixes and suffixes
#
# Many of the names will carry a suffix indicative of a region
# or nation indigenous to the World of Greyhawk
# but which can be ignored, replaced, or removed 
# Such suffixes are listed under ADJWHERE
#
###########################################################################
#  
# Modified by Valminder, July 2003.
# Modified by Valminder, Oct 2005 (output (M) or (F) for Names Generator)  
#  

%Gender%,1
%Type%,1
@Gender,3,Select Gender,Male,Female,Random
@Type,1,Select Type,Random,Common,Lordly,Mighty

:Start
1,{If~%Gender%=3?|Gender={Dice~1d2}|}[MakeName=%Type%]

:MakeName
1,[Random]
2,[Common]
3,[Lordly]
4,[Mighty]

;Random
1,[Common]
1,[Lordly]
1,[Mighty]

;CommonFemale
1,|Gender=2|[Common]

;LordlyFemale
1,|Gender=2|[Lordly]

;MightyFemale
1,|Gender=2|[Mighty]

;CommonMale
1,|Gender=1|[Common]

;LordlyMale
1,|Gender=1|[Lordly]

;MightyMale
1,|Gender=1|[Mighty]

;CommonRandom
1,|Gender={Dice~1d2}|[Common]

;LordlyRandom
1,|Gender={Dice~1d2}|[Lordly] {If~%Gender%=1? (M)/(F)}

;MightyRandom
1,|Gender={Dice~1d2}|[Mighty] {If~%Gender%=1? (M)/(F)}

#Common Names are Simple and lack Sequentials or Superlatives
;Common
1,{Cap~[FirstName=%Gender%]}
2,{Cap~[FirstName=%Gender%]} of [From]
2,{Cap~[FirstName=%Gender%]} {Cap~[FamilyName]}
2,{Cap~[FirstName=%Gender%]} {Cap~[FamilyName]} of [From]

#Lordly Names are have both Sequentials and/or Superlatives and May have a Title
;Lordly
10,{Cap~[FirstName=%Gender%]} {Cap~[FamilyName]} [Sequential]
10,{Cap~[FirstName=%Gender%]} {Cap~[FamilyName]} [Sequential], [Superlative]
10,{Cap~[FirstName=%Gender%]} {Cap~[FamilyName]} [Sequential], [Superlative] of [From]
25,[Miscellaneous.Titles=%Gender%] {Cap~[FirstName=%Gender%]} {Cap~[FamilyName]} [Sequential]
25,[Miscellaneous.Titles=%Gender%] {Cap~[FirstName=%Gender%]} {Cap~[FamilyName]} [Superlative]
25,[Miscellaneous.Titles=%Gender%] {Cap~[FirstName=%Gender%]} {Cap~[FamilyName]} [Superlative] of [From]
1,[Mighty]

#Mighty Names lack Sequentials and always have Superlatives
;Mighty
